"simIDs"	"systemTime"	"nTrials"	"defCount"	"trueProportion"	"transformedTrueProportion"	"transformedProportionData"	"proportionData"
4	1576800000	100	33	0.33	-0.708177369182839	-4.06077121969083	0.0169388542651555
4	1576800000	100	33	0.33	-0.708177369182839	-2.65822323241584	0.0654796351222861
4	1576800000	100	33	0.33	-0.708177369182839	0.845735221095535	0.699673739943591
4	1576800000	100	33	0.33	-0.708177369182839	-3.30144068820575	0.0355171534701835
4	1576800000	100	33	0.33	-0.708177369182839	6.88395121376556	0.998981947812804
4	1576800000	100	33	0.33	-0.708177369182839	-1.59240614510077	0.169042328887368
4	1576800000	100	33	0.33	-0.708177369182839	-1.20799512322192	0.230053283583719
4	1576800000	100	33	0.33	-0.708177369182839	2.5464673151107	0.927340100307383
4	1576800000	100	33	0.33	-0.708177369182839	5.28188774670067	0.994947827262825
4	1576800000	100	33	0.33	-0.708177369182839	-2.55755512753722	0.0719162811060063
4	1576800000	100	33	0.33	-0.708177369182839	5.63358355619164	0.996441966239025
4	1576800000	100	33	0.33	-0.708177369182839	-0.315136337983544	0.42186073330907
4	1576800000	100	33	0.33	-0.708177369182839	5.95248586425321	0.997412342487148
4	1576800000	100	33	0.33	-0.708177369182839	-1.00369059490407	0.268214107593907
4	1576800000	100	33	0.33	-0.708177369182839	-0.199518703033454	0.450284637369555
4	1576800000	100	33	0.33	-0.708177369182839	-2.0245561098955	0.116644867092513
4	1576800000	100	33	0.33	-0.708177369182839	3.35100853947854	0.966142507616968
4	1576800000	100	33	0.33	-0.708177369182839	-4.75120594758807	0.00856232188894012
4	1576800000	100	33	0.33	-0.708177369182839	8.07784661750588	0.999694754583639
4	1576800000	100	33	0.33	-0.708177369182839	4.28200176527232	0.986378136653408
4	1576800000	100	33	0.33	-0.708177369182839	6.73230056058632	0.998814618742887
4	1576800000	100	33	0.33	-0.708177369182839	-0.784107151404176	0.31343351103818
4	1576800000	100	33	0.33	-0.708177369182839	3.03002511332227	0.953916816171255
4	1576800000	100	33	0.33	-0.708177369182839	3.70105210455192	0.97590249686638
4	1576800000	100	33	0.33	-0.708177369182839	-0.810483517694069	0.307785548455063
4	1576800000	100	33	0.33	-0.708177369182839	5.28360242090028	0.994956447496284
4	1576800000	100	33	0.33	-0.708177369182839	5.88680651913222	0.997236829097215
4	1576800000	100	33	0.33	-0.708177369182839	-1.44954338443316	0.190068750260306
4	1576800000	100	33	0.33	-0.708177369182839	-10.4770195160424	2.31760651975828e-05
4	1576800000	100	33	0.33	-0.708177369182839	3.06149586576195	0.95528080193044
4	1576800000	100	33	0.33	-0.708177369182839	-1.13685051703253	0.242896508035446
4	1576800000	100	33	0.33	-0.708177369182839	-4.1271478205627	0.0158679647253708
4	1576800000	100	33	0.33	-0.708177369182839	-1.84608588743822	0.136329477312337
4	1576800000	100	33	0.33	-0.708177369182839	-1.42784932179681	0.193430940345842
4	1576800000	100	33	0.33	-0.708177369182839	-3.42736917558827	0.0314462877196937
4	1576800000	100	33	0.33	-0.708177369182839	0.557808745707777	0.635946734333343
4	1576800000	100	33	0.33	-0.708177369182839	-3.66118042423553	0.0250533585620901
4	1576800000	100	33	0.33	-0.708177369182839	-0.685410260414938	0.335053210768191
4	1576800000	100	33	0.33	-0.708177369182839	3.08811814031606	0.956404524597619
4	1576800000	100	33	0.33	-0.708177369182839	-4.67041789320558	0.00927649509180225
4	1576800000	100	33	0.33	-0.708177369182839	-9.10068004302996	0.000106578561608714
4	1576800000	100	33	0.33	-0.708177369182839	2.25694325075234	0.9052518177449
4	1576800000	100	33	0.33	-0.708177369182839	7.58656258900749	0.999498030483818
4	1576800000	100	33	0.33	-0.708177369182839	1.20984916381302	0.770274961955706
4	1576800000	100	33	0.33	-0.708177369182839	-6.81816731487788	0.00108753953851877
4	1576800000	100	33	0.33	-0.708177369182839	-4.67657738959276	0.00922002722505937
4	1576800000	100	33	0.33	-0.708177369182839	-3.13147224894896	0.0418229806968261
4	1576800000	100	33	0.33	-0.708177369182839	-4.93937066076575	0.00710328510855137
4	1576800000	100	33	0.33	-0.708177369182839	0.958900852483102	0.722903912535166
4	1576800000	100	33	0.33	-0.708177369182839	-3.5165240614522	0.028840998752243
4	1576800000	100	33	0.33	-0.708177369182839	-9.30928851276895	8.55716699353147e-05
4	1576800000	100	33	0.33	-0.708177369182839	-11.3239246233982	7.08039455932885e-06
4	1576800000	100	33	0.33	-0.708177369182839	4.57760135785646	0.989829968039283
4	1576800000	100	33	0.33	-0.708177369182839	-1.52056596389851	0.179374987247368
4	1576800000	100	33	0.33	-0.708177369182839	-1.28745023374244	0.216281860734153
4	1576800000	100	33	0.33	-0.708177369182839	-2.8632568253108	0.0539956266995127
4	1576800000	100	33	0.33	-0.708177369182839	0.546855236741111	0.633407008660145
4	1576800000	100	33	0.33	-0.708177369182839	-3.12691997473611	0.0420058096620935
4	1576800000	100	33	0.33	-0.708177369182839	-3.61645815562639	0.026169464014203
4	1576800000	100	33	0.33	-0.708177369182839	5.42631319647309	0.995624939899867
4	1576800000	100	33	0.33	-0.708177369182839	1.52636685210658	0.821477334033977
4	1576800000	100	33	0.33	-0.708177369182839	4.39580274476574	0.987826051387538
5	1734480000	100	35	0.35	-0.619032615072084	6.31064851510426	0.998191422239132
5	1734480000	100	35	0.35	-0.619032615072084	2.48498467337455	0.923086693855
5	1734480000	100	35	0.35	-0.619032615072084	-4.5339635031245	0.0106190573157254
5	1734480000	100	35	0.35	-0.619032615072084	-2.04711987167026	0.114339869309635
5	1734480000	100	35	0.35	-0.619032615072084	-2.97102970817309	0.0487474354058148
5	1734480000	100	35	0.35	-0.619032615072084	3.00766921577678	0.952923925483773
5	1734480000	100	35	0.35	-0.619032615072084	-4.5917197795806	0.0100288171765911
5	1734480000	100	35	0.35	-0.619032615072084	5.72671884380034	0.996757797094868
5	1734480000	100	35	0.35	-0.619032615072084	0.69225844917509	0.666470806249989
5	1734480000	100	35	0.35	-0.619032615072084	-2.81766715232592	0.0563724731045198
5	1734480000	100	35	0.35	-0.619032615072084	-4.0420445304801	0.0172536184605559
5	1734480000	100	35	0.35	-0.619032615072084	-2.98097201314434	0.0482884175982745
5	1734480000	100	35	0.35	-0.619032615072084	-3.44671825724955	0.030862187458444
5	1734480000	100	35	0.35	-0.619032615072084	-7.66723853912475	0.000462693992591672
5	1734480000	100	35	0.35	-0.619032615072084	-1.47566049442474	0.18608063175642
5	1734480000	100	35	0.35	-0.619032615072084	-4.18041748046357	0.0150569458779154
5	1734480000	100	35	0.35	-0.619032615072084	-11.3247406471952	7.07054080987387e-06
5	1734480000	100	35	0.35	-0.619032615072084	5.89636142156924	0.997263080563345
5	1734480000	100	35	0.35	-0.619032615072084	-4.86799748798103	0.00762515723100655
5	1734480000	100	35	0.35	-0.619032615072084	3.37058547727743	0.966777171564383
5	1734480000	100	35	0.35	-0.619032615072084	-7.79328199968984	0.000407330885197231
5	1734480000	100	35	0.35	-0.619032615072084	-2.09261385541002	0.109812888978189
5	1734480000	100	35	0.35	-0.619032615072084	2.2631692770368	0.90578451006464
5	1734480000	100	35	0.35	-0.619032615072084	2.09700701947382	0.890615842538874
5	1734480000	100	35	0.35	-0.619032615072084	6.70974129385508	0.99878749248555
5	1734480000	100	35	0.35	-0.619032615072084	-6.18641869475039	0.00204797819371362
5	1734480000	100	35	0.35	-0.619032615072084	-0.978947873941826	0.27309832934851
5	1734480000	100	35	0.35	-0.619032615072084	0.524330408999883	0.628161083557984
5	1734480000	100	35	0.35	-0.619032615072084	-1.62691689741671	0.164249795763468
5	1734480000	100	35	0.35	-0.619032615072084	-5.00301187570287	0.00666792425340541
5	1734480000	100	35	0.35	-0.619032615072084	-8.67136466208199	0.000166397339781726
5	1734480000	100	35	0.35	-0.619032615072084	3.30303578187747	0.964537454515766
5	1734480000	100	35	0.35	-0.619032615072084	-3.97822586582525	0.018370047580975
5	1734480000	100	35	0.35	-0.619032615072084	-0.979388740959795	0.273010817780146
5	1734480000	100	35	0.35	-0.619032615072084	-1.50043048369175	0.182358151081646
5	1734480000	100	35	0.35	-0.619032615072084	-4.33818189903182	0.0128870092072084
5	1734480000	100	35	0.35	-0.619032615072084	-11.0260488255427	1.12721565526747e-05
5	1734480000	100	35	0.35	-0.619032615072084	-0.704068919198182	0.330909023360161
5	1734480000	100	35	0.35	-0.619032615072084	-7.36642572916996	0.000626730516280853
5	1734480000	100	35	0.35	-0.619032615072084	-6.61475498500116	0.00133366218832158
5	1734480000	100	35	0.35	-0.619032615072084	-11.8611765009332	2.05923718198144e-06
5	1734480000	100	35	0.35	-0.619032615072084	-3.78781210076493	0.0221388693451303
5	1734480000	100	35	0.35	-0.619032615072084	0.862329582465618	0.703149172459623
5	1734480000	100	35	0.35	-0.619032615072084	6.0195824663382	0.99758018537625
5	1734480000	100	35	0.35	-0.619032615072084	-1.62370345028993	0.16469139915994
5	1734480000	100	35	0.35	-0.619032615072084	8.80346684693117	0.999854809646808
5	1734480000	100	35	0.35	-0.619032615072084	11.2738156113688	0.999992298853748
5	1734480000	100	35	0.35	-0.619032615072084	-0.959907950499666	0.276894394063891
5	1734480000	100	35	0.35	-0.619032615072084	-6.92926936397132	0.000972768521933323
5	1734480000	100	35	0.35	-0.619032615072084	0.0094584956685001	0.502364629934456
5	1734480000	100	35	0.35	-0.619032615072084	-1.23696575471099	0.224961831255777
5	1734480000	100	35	0.35	-0.619032615072084	0.0141527332104252	0.503538159626898
5	1734480000	100	35	0.35	-0.619032615072084	-2.95068592540276	0.0496995998612662
5	1734480000	100	35	0.35	-0.619032615072084	1.72138582347734	0.848310736124058
5	1734480000	100	35	0.35	-0.619032615072084	8.87372506461914	0.999864998171524
5	1734480000	100	35	0.35	-0.619032615072084	3.57217264777609	0.972677724616965
5	1734480000	100	35	0.35	-0.619032615072084	2.36969730939831	0.914491337890581
5	1734480000	100	35	0.35	-0.619032615072084	2.67672071182292	0.935643287324829
5	1734480000	100	35	0.35	-0.619032615072084	-3.69011528051466	0.024356097855127
5	1734480000	100	35	0.35	-0.619032615072084	-7.20489424149232	0.000737396636957562
5	1734480000	100	35	0.35	-0.619032615072084	3.77087834237993	0.977491472719924
5	1734480000	100	35	0.35	-0.619032615072084	-6.14028252393433	0.00214470528783851
5	1734480000	100	35	0.35	-0.619032615072084	-5.69552369701075	0.00334475175730705
5	1734480000	100	35	0.35	-0.619032615072084	-8.66259732386608	0.000167906383889183
5	1734480000	100	35	0.35	-0.619032615072084	-1.21340778315163	0.229095929452386
5	1734480000	100	35	0.35	-0.619032615072084	-0.27784078146028	0.430982526382643
5	1734480000	100	35	0.35	-0.619032615072084	-8.39371897427286	0.000221235235970824
5	1734480000	100	35	0.35	-0.619032615072084	-0.270414058251946	0.432804775217087
5	1734480000	100	35	0.35	-0.619032615072084	3.33651795494218	0.965665220500887
5	1734480000	100	35	0.35	-0.619032615072084	0.32014959632956	0.579361503095025
5	1734480000	100	35	0.35	-0.619032615072084	0.349140097522745	0.586409903377277
5	1734480000	100	35	0.35	-0.619032615072084	5.7364259673375	0.996789064721257
5	1734480000	100	35	0.35	-0.619032615072084	3.12341444955638	0.957852880527472
5	1734480000	100	35	0.35	-0.619032615072084	1.56252156939619	0.826718151216573
5	1734480000	100	35	0.35	-0.619032615072084	2.12675078734959	0.893480089484908
5	1734480000	100	35	0.35	-0.619032615072084	-0.246645876266879	0.438648621206093
5	1734480000	100	35	0.35	-0.619032615072084	-0.894044500009306	0.290273793063613
5	1734480000	100	35	0.35	-0.619032615072084	9.60145776263941	0.999937373821264
5	1734480000	100	35	0.35	-0.619032615072084	3.62879175458374	0.974143081163168
5	1734480000	100	35	0.35	-0.619032615072084	-4.05468767153462	0.017040484832556
5	1734480000	100	35	0.35	-0.619032615072084	4.56192359788444	0.98967085079329
5	1734480000	100	35	0.35	-0.619032615072084	1.58682578728447	0.830172346482909
5	1734480000	100	35	0.35	-0.619032615072084	-8.96070442423047	0.000123340615236918
5	1734480000	100	35	0.35	-0.619032615072084	2.78578593225867	0.94190729113274
5	1734480000	100	35	0.35	-0.619032615072084	-9.28712765923291	8.76010327397448e-05
5	1734480000	100	35	0.35	-0.619032615072084	-3.67987657785076	0.0246006364101259
5	1734480000	100	35	0.35	-0.619032615072084	-1.21035585242656	0.229635389403898
5	1734480000	100	35	0.35	-0.619032615072084	-5.23353692529206	0.005301369591141
5	1734480000	100	35	0.35	-0.619032615072084	-3.94861947881276	0.0189117548128876
5	1734480000	100	35	0.35	-0.619032615072084	2.27430017112485	0.90673017378454
5	1734480000	100	35	0.35	-0.619032615072084	2.67619912023641	0.935611870294022
5	1734480000	100	35	0.35	-0.619032615072084	-1.6461988924603	0.161619958350975
5	1734480000	100	35	0.35	-0.619032615072084	-0.617204146420397	0.350416095606429
5	1734480000	100	35	0.35	-0.619032615072084	1.29242111244652	0.784559551217034
5	1734480000	100	35	0.35	-0.619032615072084	-5.80790841257067	0.00298974073672417
5	1734480000	100	35	0.35	-0.619032615072084	2.9090628684072	0.948297115716151
5	1734480000	100	35	0.35	-0.619032615072084	6.93094434943553	0.999028866257985
5	1734480000	100	35	0.35	-0.619032615072084	5.32566413892235	0.995163387542465
5	1734480000	100	35	0.35	-0.619032615072084	-2.02394246268663	0.116708113902639
5	1734480000	100	35	0.35	-0.619032615072084	-1.65604916294535	0.160289665920386
6	1892160000	100	44	0.44	-0.241159621776659	-9.50991896671709	6.91082958551808e-05
6	1892160000	100	44	0.44	-0.241159621776659	-2.58026901972699	0.0704148229457374
6	1892160000	100	44	0.44	-0.241159621776659	9.95500825411049	0.999957512580861
6	1892160000	100	44	0.44	-0.241159621776659	5.17609354450253	0.994386652390344
6	1892160000	100	44	0.44	-0.241159621776659	1.5191601616347	0.820417980978862
6	1892160000	100	44	0.44	-0.241159621776659	4.62103963353204	0.990258276182934
6	1892160000	100	44	0.44	-0.241159621776659	-8.04660495941571	0.000315087841438606
6	1892160000	100	44	0.44	-0.241159621776659	4.82440636193801	0.992037588367546
6	1892160000	100	44	0.44	-0.241159621776659	-2.04781095252403	0.114269902028611
6	1892160000	100	44	0.44	-0.241159621776659	-12.2060776455177	8.47028712131915e-22
6	1892160000	100	44	0.44	-0.241159621776659	-2.5306979211528	0.0737297036507922
6	1892160000	100	44	0.44	-0.241159621776659	0.29247629985263	0.572602989784615
6	1892160000	100	44	0.44	-0.241159621776659	1.12718420950892	0.755321433850986
6	1892160000	100	44	0.44	-0.241159621776659	-3.79556168045699	0.0219716835973195
6	1892160000	100	44	0.44	-0.241159621776659	-3.06272576249106	0.0446666814187007
6	1892160000	100	44	0.44	-0.241159621776659	-0.83505494867918	0.302575315746122
6	1892160000	100	44	0.44	-0.241159621776659	7.94319602268297	0.99965005262878
6	1892160000	100	44	0.44	-0.241159621776659	-5.72439614828886	0.00324972935840933
6	1892160000	100	44	0.44	-0.241159621776659	-2.58703931809526	0.0699729198933254
6	1892160000	100	44	0.44	-0.241159621776659	2.45113721058116	0.920648779508707
6	1892160000	100	44	0.44	-0.241159621776659	-0.802164614940957	0.309560772885249
6	1892160000	100	44	0.44	-0.241159621776659	-2.89034545617743	0.0526284167347433
6	1892160000	100	44	0.44	-0.241159621776659	-12.2060776455177	8.47028712131915e-22
6	1892160000	100	44	0.44	-0.241159621776659	-2.65242798282361	0.0658351780774057
6	1892160000	100	44	0.44	-0.241159621776659	-0.153465987466686	0.46170824333087
6	1892160000	100	44	0.44	-0.241159621776659	0.715694552739433	0.671659941180284
6	1892160000	100	44	0.44	-0.241159621776659	-2.31145804688588	0.0901743476407366
6	1892160000	100	44	0.44	-0.241159621776659	-1.21683529865288	0.228491143627904
6	1892160000	100	44	0.44	-0.241159621776659	3.64760216039272	0.974612770463825
6	1892160000	100	44	0.44	-0.241159621776659	-12.2060776455177	8.47028712131915e-22
6	1892160000	100	44	0.44	-0.241159621776659	-2.08097474305294	0.110955883676334
6	1892160000	100	44	0.44	-0.241159621776659	3.2137682954443	0.961353741198182
6	1892160000	100	44	0.44	-0.241159621776659	-2.16791115849655	0.102665341953968
6	1892160000	100	44	0.44	-0.241159621776659	1.64332814809763	0.837990670380657
6	1892160000	100	44	0.44	-0.241159621776659	-6.05804744394434	0.0023285287402821
6	1892160000	100	44	0.44	-0.241159621776659	3.24898613721681	0.962641290197555
6	1892160000	100	44	0.44	-0.241159621776659	3.15562074429479	0.959134215695446
6	1892160000	100	44	0.44	-0.241159621776659	1.5172447144097	0.820135593719737
6	1892160000	100	44	0.44	-0.241159621776659	6.33757685127283	0.998239522120188
6	1892160000	100	44	0.44	-0.241159621776659	8.21105548748864	0.999733437185534
6	1892160000	100	44	0.44	-0.241159621776659	-1.47181847537139	0.186663238671972
6	1892160000	100	44	0.44	-0.241159621776659	-3.03017978338033	0.046076384378641
6	1892160000	100	44	0.44	-0.241159621776659	-0.286695950678005	0.428812232902951
6	1892160000	100	44	0.44	-0.241159621776659	-3.12900745806333	0.041921877250509
6	1892160000	100	44	0.44	-0.241159621776659	-5.59932991386477	0.00368173724721889
6	1892160000	100	44	0.44	-0.241159621776659	-3.56769840398405	0.0274414548814402
6	1892160000	100	44	0.44	-0.241159621776659	-0.0569009083451956	0.4857784675582
6	1892160000	100	44	0.44	-0.241159621776659	-4.54439289717847	0.0105099896542463
6	1892160000	100	44	0.44	-0.241159621776659	-6.76086677459117	0.00115189645491018
6	1892160000	100	44	0.44	-0.241159621776659	2.50013582905688	0.924155583065314
6	1892160000	100	44	0.44	-0.241159621776659	5.9121557357967	0.997305931125406
6	1892160000	100	44	0.44	-0.241159621776659	2.18042498327639	0.898481828469033
6	1892160000	100	44	0.44	-0.241159621776659	-1.88087226740496	0.132285038121105
6	1892160000	100	44	0.44	-0.241159621776659	-7.77155057653498	0.00041638567674793
6	1892160000	100	44	0.44	-0.241159621776659	-1.48679317325624	0.18440038655258
6	1892160000	100	44	0.44	-0.241159621776659	6.00028094980778	0.99753304499252
6	1892160000	100	44	0.44	-0.241159621776659	-0.878126422515094	0.293564116245823
6	1892160000	100	44	0.44	-0.241159621776659	4.01476919953108	0.982277628170322
6	1892160000	100	44	0.44	-0.241159621776659	3.00853510944222	0.952962758111566
6	1892160000	100	44	0.44	-0.241159621776659	0.976364587389446	0.726388539616655
6	1892160000	100	44	0.44	-0.241159621776659	-7.99390489558295	0.000332403048629514
6	1892160000	100	44	0.44	-0.241159621776659	-4.13335382203705	0.015771311380197
6	1892160000	100	44	0.44	-0.241159621776659	7.14208396424691	0.999214515692831
6	1892160000	100	44	0.44	-0.241159621776659	-2.57071637179603	0.0710427199633028
6	1892160000	100	44	0.44	-0.241159621776659	-6.10740324766368	0.00221640122972154
6	1892160000	100	44	0.44	-0.241159621776659	-4.64232855082962	0.0095383789997966
6	1892160000	100	44	0.44	-0.241159621776659	-2.16629492527082	0.10281433995701
6	1892160000	100	44	0.44	-0.241159621776659	4.1275253103694	0.984137930971502
6	1892160000	100	44	0.44	-0.241159621776659	2.07729512730206	0.888680607093422
6	1892160000	100	44	0.44	-0.241159621776659	-2.70174383421596	0.0628661634806716
6	1892160000	100	44	0.44	-0.241159621776659	8.25728319663319	0.99974570198631
6	1892160000	100	44	0.44	-0.241159621776659	10.4737707575503	0.999976732251311
6	1892160000	100	44	0.44	-0.241159621776659	3.8742428864857	0.979657356799561
6	1892160000	100	44	0.44	-0.241159621776659	-9.89690885880784	4.53279893348021e-05
6	1892160000	100	44	0.44	-0.241159621776659	-1.19646763504289	0.23210152158586
6	1892160000	100	44	0.44	-0.241159621776659	0.455050417697844	0.61184046126063
6	1892160000	100	44	0.44	-0.241159621776659	-4.71178874482106	0.00890369714729594
6	1892160000	100	44	0.44	-0.241159621776659	-10.7082610201719	1.73591845511368e-05
6	1892160000	100	44	0.44	-0.241159621776659	-3.01667659602715	0.0466736078144636
6	1892160000	100	44	0.44	-0.241159621776659	-4.20990069415638	0.0146257560557356
6	1892160000	100	44	0.44	-0.241159621776659	5.61419684620751	0.996372470179806
6	1892160000	100	44	0.44	-0.241159621776659	-8.24327073867371	0.000257956029835171
6	1892160000	100	44	0.44	-0.241159621776659	-5.38852600209181	0.00454296999767839
6	1892160000	100	44	0.44	-0.241159621776659	6.38565876354195	0.998322261751117
6	1892160000	100	44	0.44	-0.241159621776659	-6.14510603439676	0.00213438325942303
6	1892160000	100	44	0.44	-0.241159621776659	-1.24233957567795	0.224026251574407
6	1892160000	100	44	0.44	-0.241159621776659	-3.6014359073195	0.0265551093779193
6	1892160000	100	44	0.44	-0.241159621776659	3.51324283672267	0.971066939053523
6	1892160000	100	44	0.44	-0.241159621776659	1.21035905548122	0.770365177235865
6	1892160000	100	44	0.44	-0.241159621776659	-5.89803088340207	0.00273235824544713
6	1892160000	100	44	0.44	-0.241159621776659	-3.61734297578754	0.0261469199603165
6	1892160000	100	44	0.44	-0.241159621776659	1.05118571851633	0.741004934696293
6	1892160000	100	44	0.44	-0.241159621776659	1.37298811501009	0.797865478153273
6	1892160000	100	44	0.44	-0.241159621776659	-5.80095740188722	0.00301056673575548
6	1892160000	100	44	0.44	-0.241159621776659	-1.17052804197045	0.236756919063094
6	1892160000	100	44	0.44	-0.241159621776659	-0.157015014176562	0.460826302298784
6	1892160000	100	44	0.44	-0.241159621776659	4.88145803818374	0.992476092658008
6	1892160000	100	44	0.44	-0.241159621776659	-3.58017700185737	0.0271103186839488
6	1892160000	100	44	0.44	-0.241159621776659	-5.53394399664231	0.00392987331325327
6	1892160000	100	44	0.44	-0.241159621776659	-1.15493984956715	0.239585352259925
